frame_time;clinton_anger;clinton_contempt;clinton_disgust;clinton_fear;clinton_happiness;clinton_neutral;clinton_sadness;clinton_surprise;clinton_visible;;frame_time;trump_anger;trump_contempt;trump_disgust;trump_fear;trump_happiness;trump_neutral;trump_sadness;trump_surprise;trump_visible;url
720;0.0001374544;0.0450852551;0.0002605542;3.118452e-06;0.0232550465;0.902933955;0.0279369168;0.000387722917;True;;720;0.032291133;0.0497120954;0.0140196;5.92453653e-05;0.00145732751;0.8904953;0.00345669454;0.008508623;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame720.jpg
740;;;;;;;;;False;;740;0.0421969034;0.0202937126;0.050779134;0.0007525783;0.00234125275;0.8251087;0.0401392728;0.0183884222;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame740.jpg
745;2.76998835e-05;0.0235748067;0.000108877313;2.23529378e-06;0.00204763561;0.934136;0.03988097;0.000221796858;True;;745;0.0587942824;0.0178151149;0.05339651;0.000360956183;0.0138023021;0.8034712;0.0104257;0.0419339128;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame745.jpg
750;0.00109504955;0.00351180625;0.00115685433;1.963764e-05;0.0038276175;0.954649866;0.0350981243;0.000641058141;True;;750;0.20822677;0.00536673935;0.0469560735;0.000193392756;0.005906381;0.6738439;0.00605420163;0.0534525327;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame750.jpg
755;0.0006574191;0.001065189;0.00029281163;0.000130556436;0.000356163335;0.9675419;0.0241385754;0.00581741845;True;;755;0.0267177187;0.00684879161;0.0199537445;8.713247e-05;0.0076512876;0.863472044;0.00131826522;0.07395101;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame755.jpg
760;0.000581747561;0.000515053864;0.000121440724;1.1094543e-05;0.000230713486;0.989431739;0.008166382;0.0009418304;True;;760;0.09532682;0.008909709;0.04252206;0.00358840963;0.0006547687;0.6620767;0.01770338;0.169218123;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame760.jpg
765;0.0005414906;0.00131986733;0.000180798452;1.690064e-05;0.00170215848;0.987532;0.006862617;0.00184417586;True;;765;0.02094694;0.05477398;0.007277986;0.0006117277;0.00607204344;0.8927556;0.0106720636;0.006889614;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame765.jpg
770;0.00041044582;0.000483018637;8.23733644e-05;8.792023e-06;0.0002286175;0.992337942;0.005035839;0.00141299819;True;;770;0.00214877049;0.02964711;0.00134927523;0.000106238789;0.0005957061;0.906517;0.05932745;0.000308429357;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame770.jpg
775;5.28679775e-05;0.000401570025;1.16458505e-05;3.262752e-06;0.000217702342;0.991054535;0.007896734;0.000361677317;True;;775;0.143945813;0.008745722;0.0754061341;0.00349665573;0.00176529738;0.63900274;0.07117199;0.0564656258;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame775.jpg
780;0.000223366951;0.0002781337;5.057854e-05;3.72257477e-06;9.823953e-05;0.9930082;0.00504986756;0.0012879133;True;;780;0.102148913;0.0228641946;0.0604637675;0.0001719639;0.07730454;0.7218052;0.00707733864;0.008164049;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame780.jpg
